time,id,data,label,type
1536575206.47938,479,9302185030333759488,1,Fuzzing
1536575080.652083,193,14091496481198738701,1,Fuzzing
1536574221.320325,456,14123006960751950846,0,Normal
1536574162.293815,249,141018963332038656,0,Normal
1536575100.575963,500,0,1,Replay
1536574483.742077,961,533103710285332480,0,Normal
1536574120.057722,479,9302185030333759488,0,Normal
1536575193.027203,241,24365353664512,1,Fuzzing
1508687515.217395,0,0,1,DoS
1536574419.587072,501,16429201874218909975,0,Normal
1536574902.200515,489,6755459571122176,0,Normal
1536574940.431818,211,3171983349828816897,1,Fuzzing
1536575188.126648,453,3170582516966884349,1,Fuzzing
1536575222.997373,499,4226048,1,DoS
1536574244.635623,707,524395058502323712,0,Normal
1536574995.150127,499,8436736,1,Replay
1536575205.848006,562,0,1,Replay
1536574818.993703,455,549739036735,0,Normal
1536575294.087393,485,6637695690963157429,1,Replay
1536575028.624973,456,4899634923897306112,1,Fuzzing
1508687488.774784,1695,1981365199,1,Fuzzing
1536574099.234597,193,11742345448960922561,0,Normal
1536575308.927885,249,0,1,Replay
1536575100.096603,289,0,1,Fuzzing
1536574050.881733,479,9302185030333759488,0,Normal
1508687388.154109,668,1146183525553143807,0,Normal
1536574943.687409,193,17482147513187906534,1,DoS
1536574381.232423,455,63,0,Normal
1536575333.080026,453,3197322515204933630,1,Fuzzing
1536575209.588741,489,3377760117522432,1,Replay
1536574927.628841,455,549739036735,0,Normal
1536574790.677534,241,68388768448512,0,Normal
1536575041.235654,562,0,1,Fuzzing
1536575088.094728,485,6700569063921287641,1,DoS
1536574933.392912,241,68294279168000,1,Fuzzing
1536574725.414551,201,9227608498106339328,0,Normal
1536575043.42618,647,0,1,Replay
1536574591.365998,381,37539138174983,0,Normal
1536574400.288461,1020,5226182702421539445,0,Normal
1508687391.273459,144,536870912,0,Normal
1536574812.714068,761,27867152404971527,0,Normal
1536574988.600007,647,12648448,1,Fuzzing
1536575056.429456,481,69872,1,DoS
1536574647.24206,452,27798119261405184,0,Normal
1536575263.323014,241,57178903805952,1,Replay
1536575200.658491,528,0,1,Replay
1536575080.177022,647,8519680,1,Fuzzing
1536574942.408792,761,32370777802145805,1,Fuzzing
1536574460.962589,453,3204640894638557130,0,Normal
1536575182.951065,419,9223372036854775808,1,Fuzzing
1536575089.704022,485,6700569201360241145,1,DoS
1536574927.671186,452,2838044419918137343,0,Normal
1536574168.771751,389,6172,0,Normal
1508687323.353639,532,64510,0,Normal
1536574042.738244,456,287948901175016449,0,Normal
1508687445.465853,666,3643185968914695617,0,Normal
1536575213.025343,211,3173049863306743810,1,Fuzzing
1536575239.763426,211,3192573878379483137,1,Fuzzing
1536574098.205937,249,0,0,Normal
1536575254.586369,562,0,1,Replay
1508687493.747071,695,3774873089,1,Replay
1536574835.941758,193,275364732957128334,0,Normal
1536575108.865942,485,6630300718882357896,1,Replay
1536575283.035637,810,795508826063102273,1,Replay
1536574764.04794,1011,211243982141570,0,Normal
1536574971.359253,866,0,1,Replay
1536574082.297478,241,24300929155072,0,Normal
1508687418.884767,666,2922599329692386386,0,Normal
1536574940.044169,201,9230320950342324227,1,DoS
1536574472.767246,298,67677629339152528,0,Normal
1508687325.665757,1502,432346113983381570,0,Normal
1536575088.883768,241,11252818509824,1,DoS
1536574538.288085,417,71745019128320,0,Normal
1536575172.141216,381,37539138179032,1,Replay
1536574529.465338,193,12832514820894603799,0,Normal
1536575083.904704,866,0,1,Replay
1536575256.316231,532,2251132445727,1,Replay
1508687395.177511,1397,16404,0,Normal
1536573973.293485,381,37539138174996,0,Normal
1536575031.675251,501,16501189099512660240,1,DoS
1536574022.120801,241,57178903805952,0,Normal
1508687355.67348,852,532550655936561152,0,Normal
1536574315.508604,417,71745019132160,0,Normal
1536574991.422637,500,0,1,Fuzzing
1508687452.486427,302,14231385265988960000,0,Normal
1536574978.521794,452,7882075109288575973,1,Fuzzing
1536574986.483007,249,141018963332038656,1,DoS
1536575239.306118,209,36029621619195392,1,DoS
1508687294.632023,1280,10038574568,0,Normal
1536574874.31335,485,6701338859499684535,0,Normal
1536574968.057839,249,0,1,Fuzzing
1508687482.806811,390,7894711777886250,1,Replay
1536574949.851483,241,11248523542528,1,Fuzzing
1536574263.248124,456,287948901175016449,0,Normal
1536574997.151382,985,580,1,Replay
1536574580.383132,197,12883724294724769102,0,Normal
1536574444.280193,562,0,0,Normal
1536574898.209645,209,54044294989806848,0,Normal
1536575078.900378,647,12648448,1,Fuzzing
1508687521.484432,1503,132,1,Replay
1536574455.860286,1105,0,0,Normal
1536574288.308756,419,9223372036854775808,0,Normal
1536575250.826906,249,141018963332038656,1,Replay
1508687532.821981,710,281474976710640,1,DoS
1536575092.438033,810,795463076071480065,1,Fuzzing
1536574851.912681,485,6629329506618310857,0,Normal
1536575262.278638,453,3157352991200577535,1,Fuzzing
1536574662.791432,451,510603398810189057,0,Normal
1536574977.857924,211,3168120739710636032,1,Replay
1536575181.438248,209,54044294989806848,1,DoS
1536574045.119138,562,0,0,Normal
1536575008.832984,201,9234492554165096461,1,Fuzzing
1536575003.750618,0,0,1,DoS
1508687317.348551,535,10710377363967264,0,Normal
1536574949.271985,500,0,1,Fuzzing
1536574320.846711,528,100663805,0,Normal
1536574098.075058,389,6145,0,Normal
1508687418.635615,852,1347702188490620928,0,Normal
1536574417.501496,532,0,0,Normal
1536574726.117501,455,549739036735,0,Normal
1536574470.727771,193,14999800984131581269,0,Normal
1536574947.67214,500,0,1,Fuzzing
1536575022.120967,211,3196269350784864277,1,Fuzzing
1536574480.363053,500,0,0,Normal
1536575191.227125,479,9302185030333759488,1,Replay
1536574419.196846,211,3201402957656494097,0,Normal
1536574117.436573,485,6629309715375456437,0,Normal
1536575117.461342,249,0,1,Replay
1536574325.816206,499,12647424,0,Normal
1536575346.329732,451,477107361182384128,1,DoS
1536575085.847515,201,9515329757424717824,1,Fuzzing
1536575058.053634,389,7167,1,Replay
1536575208.817953,481,136416,1,Replay
1536574566.890185,707,519328513216531200,0,Normal
1536575241.227606,489,1143914365748051968,1,DoS
1536574157.232782,241,43984764272640,0,Normal
1536574417.280335,197,14009389169415619226,0,Normal
1536574491.287908,455,1099461296191,0,Normal
1536575072.563689,1105,0,1,Fuzzing
1536575292.17363,197,15239561649377913677,1,Replay
1536574062.333353,961,533103710285332480,0,Normal
1508687535.602044,951,55838862442304,1,Replay
1536575145.795624,497,12540836112500785266,1,DoS
1536574770.646226,562,0,0,Normal
1508687544.007757,302,15456313763208101632,1,Fuzzing
1536574861.062473,1221,0,0,Normal
1536574228.574733,241,81634447589376,0,Normal
1536574647.621246,456,14123006960751950846,0,Normal
1536574554.844996,455,549739036735,0,Normal
1536575150.379151,193,5826480639651302801,1,Replay
1536574371.800091,320,137734,0,Normal
1508687327.129392,535,18050717041339168,0,Normal
1536574495.284478,485,6701291855377597132,0,Normal
1508687477.256819,394,3602879731592331264,1,Fuzzing
1536575309.573701,456,4899634923897306112,1,Replay
1536574075.398692,866,0,0,Normal
1536574194.632833,417,71745237224960,0,Normal
1508687383.29088,502,2170878190980694014,0,Normal
1536575265.145765,562,0,1,Replay
1536574926.261559,499,12647424,0,Normal
1508687380.1731,144,0,0,Normal
1508687503.797438,668,1611749321785475071,1,Fuzzing
1536574324.12446,197,9438683979808154963,0,Normal
1536574269.7194,201,9230781702605901827,0,Normal
1536575005.875836,489,5629559663886336,1,Fuzzing
1536574175.832584,456,9511320942324628479,0,Normal
1508687328.769407,710,281474976710640,0,Normal
1536575259.795222,209,54044294989806848,1,Fuzzing
1536574871.680793,197,11593358813376814839,0,Normal
1536575334.965925,249,0,1,Fuzzing
1536574561.473943,193,14032816748204214552,0,Normal
1508687508.798721,394,4539693874020614144,1,Fuzzing
1536574938.906735,249,141018963332038656,1,Replay
1536574633.183755,564,0,0,Normal
1536574949.59796,456,9511320942324628479,1,Replay
1536575239.579865,1225,9234631035923202048,1,Replay
1536574746.226666,389,6154,0,Normal
1536575007.300857,1019,136192,1,DoS
1536573968.929818,419,9223372036854775808,0,Normal
1536575326.444994,241,4299161600,1,Fuzzing
1536575297.314101,455,824600166463,1,Fuzzing
1536575197.547132,193,11795042626383111266,1,Fuzzing
1536574119.900202,241,57178903805952,0,Normal
1536575047.59174,485,6701351984852632494,1,Replay
1536574992.546194,211,3254843591352127546,1,Fuzzing
1536574339.244452,389,6145,0,Normal
1536575172.054823,985,515,1,DoS
1536574722.591453,451,471196309365194753,0,Normal
1536575043.098839,501,16519203498022142351,1,Fuzzing
1536575048.675972,501,17095664250325565748,1,Replay
1536574726.140216,201,9227466618156683264,0,Normal
1508687313.596907,502,2170878186685333502,0,Normal
1536574380.725356,309,144126366148858369,0,Normal
1536575262.87904,479,9302185030333759488,1,Fuzzing
1536575245.676178,201,9229277557042450432,1,Fuzzing
1536574749.407064,562,0,0,Normal
1536575201.226956,193,2316752046304046748,1,Fuzzing
1536574597.963934,417,71745019126784,0,Normal
1536575319.306988,500,0,1,DoS
1536574629.473352,311,1225436174032447496,0,Normal
1536574681.489324,209,36029621619195392,0,Normal
1536573999.153003,201,9515970815653384192,0,Normal
1536574108.394817,456,9511320942324628479,0,Normal
1508687451.536482,578,1099243061261,0,Normal
1536574652.000434,209,18014948248583936,0,Normal
1536574413.463608,386,12154653543831175168,0,Normal
1536575195.7512,298,67677633634119856,1,DoS
1536574931.945344,419,9223372036854775808,1,DoS
1536575023.025576,532,6598713764917,1,Fuzzing
1536575040.451677,985,597,1,Fuzzing
1536575234.528018,451,471477814403530752,1,Replay
1536574204.353073,481,136416,0,Normal
1536574997.75029,723,217580156997337088,1,Fuzzing
1508687533.463542,1380,6432,1,Fuzzing
1536575002.655333,193,13903230651700589780,1,Replay
1536574981.036183,209,36029621619195392,1,Replay
1536574620.001435,197,10561848352442738072,0,Normal
1536574115.215565,562,0,0,Normal
1536574381.883803,211,3151778668322230286,0,Normal
1536574473.040043,497,12540836112500785266,0,Normal
1536575268.254004,452,27797359052193792,1,Replay
1536575140.710021,389,7160,1,DoS
1536575010.813212,241,30790624739328,1,Fuzzing
1536575177.72818,197,14059089724532006277,1,Replay
1536575344.261449,1105,0,1,Fuzzing
1536575107.452484,500,0,1,Fuzzing
1508687488.21956,850,1543503872,1,Fuzzing
1508687490.177058,668,4294967295,1,Fuzzing
1536575244.029524,1105,0,1,Replay
1536574440.062442,386,12154653543831175168,0,Normal
1536574772.195387,455,549739036735,0,Normal
1536575308.306132,479,9302185030333759488,1,Fuzzing
1536574073.31458,969,506092008125759488,0,Normal
1536574744.845183,977,94012642231267135,0,Normal
1508687335.471788,144,0,0,Normal
1536574090.825987,481,7360,0,Normal
1508687549.538607,198,9229706299720639173,1,DoS
1508687522.754909,1502,432346113983381570,1,Replay
1508687338.158645,390,10876612550138474,0,Normal
1536575293.407317,707,519891454579985920,1,Fuzzing
1536574987.721947,452,7882075951106425764,1,Replay
1536574767.780263,1105,0,0,Normal
1536575017.249232,647,4390912,1,Fuzzing
1536574134.307044,452,7882075109287003133,0,Normal
1536575244.638371,201,9229302858694791168,1,Fuzzing
1536575158.970248,532,4399153694762,1,Replay
1536575132.675215,453,3204077944685135822,1,Fuzzing
1536575176.498718,241,94858651893760,1,DoS
1536574325.445276,201,9231516150955773994,0,Normal
1508687485.166161,144,0,1,Replay
1536574482.290127,647,12648448,0,Normal
1536574940.846419,451,476544411230011395,1,DoS
1536575054.993227,209,36029621619195392,1,DoS
1536575316.759327,1001,17061834896350265,1,DoS
1536574424.950297,209,54044294989806848,0,Normal
1536575290.052157,201,9227228024133455872,1,Fuzzing
1536574319.245629,211,3173158702022660098,0,Normal
1536575128.660386,197,15221568995150000867,1,DoS
1536575151.459939,455,549739036735,1,Fuzzing
1536574316.173167,1105,0,0,Normal
1536574939.167555,193,12967853008174730111,1,DoS
1536574645.875397,485,6629348198282428632,0,Normal
1536574548.667396,381,37539138175022,0,Normal
1536575334.564133,810,795507760911212884,1,DoS
1536574906.945495,451,489773954178752259,0,Normal
1508687533.248047,198,9345111254920374513,1,DoS
1536574996.88721,0,0,1,DoS
1536574684.769339,456,9511320942324628479,0,Normal
1536575136.739983,209,18014948248583936,1,Replay
1508687397.404292,695,3774873089,0,Normal
1536575160.354172,723,217580156997337088,1,Fuzzing
1536574045.433346,707,523550655047039488,0,Normal
1536574130.774051,489,7881359745351680,0,Normal
1536574133.694731,761,69806893870089216,0,Normal
1536575125.183133,753,344944825168,1,Fuzzing
1536575339.478513,211,3164740853851820032,1,Fuzzing
1536575185.343196,241,94867241828352,1,Replay
1536574755.768686,866,0,0,Normal
1536575234.646195,209,0,1,DoS
1536574539.093761,352,767921008131,0,Normal
1536574644.85581,485,6629335278970470665,0,Normal
1536575237.50158,485,6697010357602353829,1,Fuzzing
1508687288.037191,1272,6057395374866562816,0,Normal
1536574361.335738,866,0,0,Normal
1508687363.671246,535,18014433029676864,0,Normal
1508687388.844045,666,986303320825333487,0,Normal
1536575024.957166,866,0,1,Replay
1508687491.347713,502,2170875949007372286,1,Fuzzing
1536575156.677499,479,9302185030333759488,1,DoS
1536574645.81108,489,7881359478292480,0,Normal
1536575118.730377,193,13899475167733990806,1,Replay
1536574222.682496,419,9223372036854775808,0,Normal
1536574643.621446,481,7360,0,Normal
1508687332.658411,394,3373196150764208128,0,Normal
1536574456.478327,193,9286632616624156580,0,Normal
1536574814.095307,810,795628024290430748,0,Normal
1508687538.288728,1638,872415232,1,Replay
1536574465.358309,197,194046213396498589,0,Normal
1536574555.537335,249,141018963332038656,0,Normal
1508687312.601151,144,0,0,Normal
1536574752.543115,452,27797689764675584,0,Normal
1536574426.938177,501,17095664250325565835,0,Normal
1536574675.466604,453,3179589617416538078,0,Normal
1536574206.36665,1105,0,0,Normal
1536574006.60924,197,8301975321482525181,0,Normal
1536575082.331905,193,14091496481198738701,1,Fuzzing
1536575212.902257,417,71745019119872,1,Replay
1536575344.643148,1105,0,1,DoS
1536574198.282128,417,71745237240064,0,Normal
1536575224.056115,1019,136192,1,DoS
1536574859.161033,197,16366056130276311229,0,Normal
1536574003.460015,456,287948901175016449,0,Normal
1508687538.031507,1513,15762598697369602,1,Replay
1536574508.454452,241,4299161600,0,Normal
1536574023.08832,193,8328903700211841299,0,Normal
1536575171.260964,1105,0,1,Fuzzing
1536574954.448795,499,8436736,1,DoS
1536574715.295077,1019,136192,0,Normal
1536575118.535498,211,3166507781922557952,1,Fuzzing
1508687533.620155,1018,0,1,Replay
1536575006.618753,485,6629316449833844952,1,Fuzzing
1536575181.668757,489,4616189678184300544,1,Replay
1536574860.367445,211,3150578044574371846,0,Normal
1536574901.247972,1001,758722860827051368,0,Normal
1536575008.179433,1249,5136126922219467576,1,Fuzzing
1536574568.93854,417,71745019129600,0,Normal
1536575101.613008,309,144126366148858370,1,Fuzzing
1536574560.133976,197,7192078189737875673,0,Normal
1536575008.454702,298,67677633634119856,1,Fuzzing
1536575177.677248,501,17095664250325565825,1,Fuzzing
1536574571.637334,201,9228731057602301952,0,Normal
1536574763.998103,753,482922754160,0,Normal
1536575230.508792,810,795508714393947582,1,DoS
1536574244.82867,456,9511320942324628479,0,Normal
1536575301.958639,977,79094468457737791,1,Replay
1536575287.254215,417,71744968785920,1,Replay
1536574630.645282,979,52389531650769920,0,Normal
1536574978.476811,389,6144,1,Replay
1536575249.154581,647,4390912,1,Fuzzing
1536575322.205041,844,17983453716791623696,1,Replay
1536575050.321817,249,0,1,Replay
1536574457.937319,451,471477810109612035,0,Normal
1536575015.6491,501,16501189099512660240,1,DoS
1536574593.323051,209,18014948248583936,0,Normal
1536574734.027308,241,30790624739328,0,Normal
1536575183.955158,309,72068772110930456,1,Fuzzing
1536574212.755495,241,138852001906688,0,Normal
1536574907.622007,311,1513668259578652681,0,Normal
1536575254.66454,485,6629382283511988493,1,Fuzzing
1536575145.502905,241,138860591841280,1,Replay
1536574879.914803,241,43984764272640,0,Normal
1508687431.555014,198,9228297808145594043,0,Normal
1536575192.689535,840,1073758235,1,DoS
1536573993.433699,961,533103710285332480,0,Normal
1536574666.831069,241,30790624739328,0,Normal
1536574466.990743,723,217580156997337088,0,Normal
1536574452.786788,452,5360059820443436446,0,Normal
1536575147.273925,241,81681692229632,1,DoS
1536575182.654501,961,533103710285332480,1,Fuzzing
1536575219.23663,197,3732646851382157806,1,Replay
1536574605.221477,485,6699910659947102991,0,Normal
1536574926.126717,1322,39738064846141,0,Normal
1536574781.354884,197,1350122056058957840,0,Normal
1536575123.674459,419,9223372036854775808,1,Fuzzing
1536574323.859233,451,519329251936198146,0,Normal
1536574925.093781,201,9232098860879319042,0,Normal
1536574433.937307,453,3180715573145567708,0,Normal
1536575266.377105,352,767921008131,1,Fuzzing
1536574133.083114,193,17555289804456867254,0,Normal
1536574362.837352,501,17095664250862436836,0,Normal
1536574753.677592,201,9227396305247080448,0,Normal
1536574829.446244,501,16285086686143054109,0,Normal
1536575128.575999,500,0,1,Fuzzing
1536575318.190127,201,9515852081282486272,1,Replay
1536574880.10259,1257,247802765974823,0,Normal
